Date,FC_ID,IsMetro,StockStart,Demand,DemandFulfilled,Backorders,StockEnd,ReorderPoint,OrderPlaced,OrderQty,LeadTimeFloat,SafetyStock
2021-04-14,FC_13,False,170,82,82,0,88,136,1,184,1.18,65
2021-04-14,FC_14,True,1057,195,195,0,862,427,0,0,1.54,243
2021-04-14,FC_15,False,566,8,8,0,558,313,0,0,2.81,144
2021-04-14,FC_16,True,7839,285,285,0,7554,864,0,0,6.19,121
2021-04-14,FC_17,True,990,120,120,0,870,871,1,872,4.26,359
2021-04-14,FC_18,False,375,38,38,0,337,377,1,417,3.57,163
2021-04-14,FC_19,False,835,45,45,0,790,467,0,0,4.73,183
2021-04-14,FC_20,True,4059,75,75,0,3984,897,0,0,5.84,196
2021-04-15,FC_01,False,749,38,38,0,711,523,0,0,7.18,92
2021-04-15,FC_02,True,2295,255,255,0,2040,1023,0,0,4.23,516
2021-04-15,FC_03,False,1067,38,38,0,1029,342,0,0,3.39,138
2021-04-15,FC_04,False,692,90,90,0,602,168,0,0,2.21,36
2021-04-15,FC_05,True,983,210,210,0,773,402,0,0,1.34,241
2021-04-15,FC_06,True,488,90,90,0,398,244,0,0,0.3,208
2021-04-15,FC_07,True,399,240,240,0,159,468,1,777,2.12,214
2021-04-15,FC_08,False,5846,142,142,0,5704,648,0,0,9.64,70
2021-04-15,FC_09,False,446,22,22,0,424,350,0,0,4.95,53
2021-04-15,FC_10,True,573,165,165,0,408,760,1,1112,4.44,227
2021-04-15,FC_11,False,328,30,30,0,298,198,0,0,1.42,113
2021-04-15,FC_12,True,8157,315,315,0,7842,927,0,0,6.17,187
2021-04-15,FC_13,False,88,45,45,0,43,136,1,229,1.18,65
2021-04-15,FC_14,True,862,210,210,0,652,427,0,0,1.54,243
2021-04-15,FC_15,False,983,105,105,0,878,313,0,0,2.81,144
2021-04-15,FC_16,True,7554,30,30,0,7524,864,0,0,6.19,121
2021-04-15,FC_17,True,870,45,45,0,825,871,1,917,4.26,359
2021-04-15,FC_18,False,337,60,60,0,277,377,1,477,3.57,163
2021-04-15,FC_19,False,1327,82,82,0,1245,467,0,0,4.73,183
2021-04-15,FC_20,True,3984,150,150,0,3834,897,0,0,5.84,196
2021-04-16,FC_01,False,711,68,68,0,643,523,0,0,7.18,92
2021-04-16,FC_02,True,2040,135,135,0,1905,1023,0,0,4.23,516
2021-04-16,FC_03,False,1029,38,38,0,991,342,0,0,3.39,138
2021-04-16,FC_04,False,602,68,68,0,534,168,0,0,2.21,36
2021-04-16,FC_05,True,773,195,195,0,578,402,0,0,1.34,241
2021-04-16,FC_06,True,398,225,225,0,173,244,1,315,0.3,208
2021-04-16,FC_07,True,159,15,15,0,144,468,1,792,2.12,214
2021-04-16,FC_08,False,5704,30,30,0,5674,648,0,0,9.64,70
2021-04-16,FC_09,False,924,38,38,0,886,350,0,0,4.95,53
2021-04-16,FC_10,True,408,150,150,0,258,760,1,1262,4.44,227
2021-04-16,FC_11,False,619,22,22,0,597,198,0,0,1.42,113
2021-04-16,FC_12,True,7842,120,120,0,7722,927,0,0,6.17,187
2021-04-16,FC_13,False,227,52,52,0,175,136,0,0,1.18,65
2021-04-16,FC_14,True,652,75,75,0,577,427,0,0,1.54,243
2021-04-16,FC_15,False,1333,68,68,0,1265,313,0,0,2.81,144
2021-04-16,FC_16,True,7524,195,195,0,7329,864,0,0,6.19,121
2021-04-16,FC_17,True,825,90,90,0,735,871,1,1007,4.26,359
2021-04-16,FC_18,False,277,68,68,0,209,377,1,545,3.57,163
2021-04-16,FC_19,False,1790,45,45,0,1745,467,0,0,4.73,183
2021-04-16,FC_20,True,3834,60,60,0,3774,897,0,0,5.84,196
2021-04-17,FC_01,False,643,38,38,0,605,523,0,0,7.18,92
2021-04-17,FC_02,True,1905,105,105,0,1800,1023,0,0,4.23,516
2021-04-17,FC_03,False,991,15,15,0,976,342,0,0,3.39,138
2021-04-17,FC_04,False,534,52,52,0,482,168,0,0,2.21,36
2021-04-17,FC_05,True,578,135,135,0,443,402,0,0,1.34,241
2021-04-17,FC_06,True,488,60,60,0,428,244,0,0,0.3,208
2021-04-17,FC_07,True,681,150,150,0,531,468,0,0,2.12,214
2021-04-17,FC_08,False,5674,60,60,0,5614,648,0,0,9.64,70
2021-04-17,FC_09,False,1431,38,38,0,1393,350,0,0,4.95,53
2021-04-17,FC_10,True,258,105,105,0,153,760,1,1367,4.44,227
2021-04-17,FC_11,False,597,38,38,0,559,198,0,0,1.42,113
2021-04-17,FC_12,True,7722,90,90,0,7632,927,0,0,6.17,187
2021-04-17,FC_13,False,404,30,30,0,374,136,0,0,1.18,65
2021-04-17,FC_14,True,577,105,105,0,472,427,0,0,1.54,243
2021-04-17,FC_15,False,1265,52,52,0,1213,313,0,0,2.81,144
2021-04-17,FC_16,True,7329,165,165,0,7164,864,0,0,6.19,121
2021-04-17,FC_17,True,735,90,90,0,645,871,1,1097,4.26,359
2021-04-17,FC_18,False,588,38,38,0,550,377,0,0,3.57,163
2021-04-17,FC_19,False,2358,22,22,0,2336,467,0,0,4.73,183
2021-04-17,FC_20,True,3774,135,135,0,3639,897,0,0,5.84,196
2021-04-18,FC_01,False,605,82,82,0,523,523,0,0,7.18,92
2021-04-18,FC_02,True,1800,180,180,0,1620,1023,0,0,4.23,516
2021-04-18,FC_03,False,976,68,68,0,908,342,0,0,3.39,138
2021-04-18,FC_04,False,482,75,75,0,407,168,0,0,2.21,36
2021-04-18,FC_05,True,443,105,105,0,338,402,1,466,1.34,241
2021-04-18,FC_06,True,428,150,150,0,278,244,0,0,0.3,208
2021-04-18,FC_07,True,1308,60,60,0,1248,468,0,0,2.12,214
2021-04-18,FC_08,False,5614,90,90,0,5524,648,0,0,9.64,70
2021-04-18,FC_09,False,1990,38,38,0,1952,350,0,0,4.95,53
2021-04-18,FC_10,True,153,105,105,0,48,760,1,1472,4.44,227
2021-04-18,FC_11,False,559,38,38,0,521,198,0,0,1.42,113
2021-04-18,FC_12,True,7632,120,120,0,7512,927,0,0,6.17,187
2021-04-18,FC_13,False,374,98,98,0,276,136,0,0,1.18,65
2021-04-18,FC_14,True,472,120,120,0,352,427,1,502,1.54,243
2021-04-18,FC_15,False,1213,128,128,0,1085,313,0,0,2.81,144
2021-04-18,FC_16,True,7164,75,75,0,7089,864,0,0,6.19,121
2021-04-18,FC_17,True,645,135,135,0,510,871,1,1232,4.26,359
2021-04-18,FC_18,False,967,90,90,0,877,377,0,0,3.57,163
2021-04-18,FC_19,False,2957,52,52,0,2905,467,0,0,4.73,183
2021-04-18,FC_20,True,3639,150,150,0,3489,897,0,0,5.84,196
2021-04-19,FC_01,False,523,60,60,0,463,523,1,583,7.18,92
2021-04-19,FC_02,True,1620,180,180,0,1440,1023,0,0,4.23,516
2021-04-19,FC_03,False,908,22,22,0,886,342,0,0,3.39,138
2021-04-19,FC_04,False,407,98,98,0,309,168,0,0,2.21,36
2021-04-19,FC_05,True,338,195,195,0,143,402,1,661,1.34,241
2021-04-19,FC_06,True,278,165,165,0,113,244,1,375,0.3,208
2021-04-19,FC_07,True,2040,120,120,0,1920,468,0,0,2.12,214
2021-04-19,FC_08,False,5524,38,38,0,5486,648,0,0,9.64,70
2021-04-19,FC_09,False,2594,60,60,0,2534,350,0,0,4.95,53
2021-04-19,FC_10,True,995,120,120,0,875,760,0,0,4.44,227
2021-04-19,FC_11,False,521,45,45,0,476,198,0,0,1.42,113
2021-04-19,FC_12,True,7512,135,135,0,7377,927,0,0,6.17,187
2021-04-19,FC_13,False,276,30,30,0,246,136,0,0,1.18,65
2021-04-19,FC_14,True,352,105,105,0,247,427,1,607,1.54,243
2021-04-19,FC_15,False,1085,60,60,0,1025,313,0,0,2.81,144
2021-04-19,FC_16,True,7089,105,105,0,6984,864,0,0,6.19,121
2021-04-19,FC_17,True,1382,150,150,0,1232,871,0,0,4.26,359
2021-04-19,FC_18,False,1354,98,98,0,1256,377,0,0,3.57,163
2021-04-19,FC_19,False,2905,45,45,0,2860,467,0,0,4.73,183
2021-04-19,FC_20,True,3489,135,135,0,3354,897,0,0,5.84,196
2021-04-20,FC_01,False,463,22,22,0,441,523,1,605,7.18,92
2021-04-20,FC_02,True,1440,120,120,0,1320,1023,0,0,4.23,516
2021-04-20,FC_03,False,886,22,22,0,864,342,0,0,3.39,138
2021-04-20,FC_04,False,309,68,68,0,241,168,0,0,2.21,36
2021-04-20,FC_05,True,609,180,180,0,429,402,0,0,1.34,241
2021-04-20,FC_06,True,488,60,60,0,428,244,0,0,0.3,208
2021-04-20,FC_07,True,1920,240,240,0,1680,468,0,0,2.12,214
2021-04-20,FC_08,False,5486,38,38,0,5448,648,0,0,9.64,70
2021-04-20,FC_09,False,2534,120,120,0,2414,350,0,0,4.95,53
2021-04-20,FC_10,True,1987,75,75,0,1912,760,0,0,4.44,227
2021-04-20,FC_11,False,476,52,52,0,424,198,0,0,1.42,113
2021-04-20,FC_12,True,7377,165,165,0,7212,927,0,0,6.17,187
2021-04-20,FC_13,False,246,60,60,0,186,136,0,0,1.18,65
2021-04-20,FC_14,True,749,105,105,0,644,427,0,0,1.54,243
2021-04-20,FC_15,False,1025,68,68,0,957,313,0,0,2.81,144
2021-04-20,FC_16,True,6984,120,120,0,6864,864,0,0,6.19,121
2021-04-20,FC_17,True,2149,240,240,0,1909,871,0,0,4.26,359
2021-04-20,FC_18,False,1801,75,75,0,1726,377,0,0,3.57,163
2021-04-20,FC_19,False,2860,135,135,0,2725,467,0,0,4.73,183
2021-04-20,FC_20,True,3354,105,105,0,3249,897,0,0,5.84,196
2021-04-21,FC_01,False,441,90,90,0,351,523,1,695,7.18,92
2021-04-21,FC_02,True,1320,45,45,0,1275,1023,0,0,4.23,516
2021-04-21,FC_03,False,864,30,30,0,834,342,0,0,3.39,138
2021-04-21,FC_04,False,241,22,22,0,219,168,0,0,2.21,36
2021-04-21,FC_05,True,1090,195,195,0,895,402,0,0,1.34,241
2021-04-21,FC_06,True,428,90,90,0,338,244,0,0,0.3,208
2021-04-21,FC_07,True,1680,195,195,0,1485,468,0,0,2.12,214
2021-04-21,FC_08,False,5448,158,158,0,5290,648,0,0,9.64,70
2021-04-21,FC_09,False,2414,52,52,0,2362,350,0,0,4.95,53
2021-04-21,FC_10,True,3174,30,30,0,3144,760,0,0,4.44,227
2021-04-21,FC_11,False,424,38,38,0,386,198,0,0,1.42,113
2021-04-21,FC_12,True,7212,150,150,0,7062,927,0,0,6.17,187
2021-04-21,FC_13,False,186,82,82,0,104,136,1,168,1.18,65
2021-04-21,FC_14,True,1251,225,225,0,1026,427,0,0,1.54,243
2021-04-21,FC_15,False,957,105,105,0,852,313,0,0,2.81,144
2021-04-21,FC_16,True,6864,165,165,0,6699,864,0,0,6.19,121
2021-04-21,FC_17,True,2916,60,60,0,2856,871,0,0,4.26,359
2021-04-21,FC_18,False,1726,22,22,0,1704,377,0,0,3.57,163
2021-04-21,FC_19,False,2725,98,98,0,2627,467,0,0,4.73,183
2021-04-21,FC_20,True,3249,60,60,0,3189,897,0,0,5.84,196
2021-04-22,FC_01,False,351,30,30,0,321,523,1,725,7.18,92
2021-04-22,FC_02,True,1275,90,90,0,1185,1023,0,0,4.23,516
2021-04-22,FC_03,False,834,45,45,0,789,342,0,0,3.39,138
2021-04-22,FC_04,False,219,30,30,0,189,168,0,0,2.21,36
2021-04-22,FC_05,True,895,90,90,0,805,402,0,0,1.34,241
2021-04-22,FC_06,True,338,270,270,0,68,244,1,420,0.3,208
2021-04-22,FC_07,True,1485,90,90,0,1395,468,0,0,2.12,214
2021-04-22,FC_08,False,5290,52,52,0,5238,648,0,0,9.64,70
2021-04-22,FC_09,False,2362,90,90,0,2272,350,0,0,4.95,53
2021-04-22,FC_10,True,4511,90,90,0,4421,760,0,0,4.44,227
2021-04-22,FC_11,False,386,90,90,0,296,198,0,0,1.42,113
2021-04-22,FC_12,True,7062,225,225,0,6837,927,0,0,6.17,187
2021-04-22,FC_13,False,104,45,45,0,59,136,1,213,1.18,65
2021-04-22,FC_14,True,1026,120,120,0,906,427,0,0,1.54,243
2021-04-22,FC_15,False,852,75,75,0,777,313,0,0,2.81,144
2021-04-22,FC_16,True,6699,105,105,0,6594,864,0,0,6.19,121
2021-04-22,FC_17,True,3953,150,150,0,3803,871,0,0,4.26,359
2021-04-22,FC_18,False,1704,22,22,0,1682,377,0,0,3.57,163
2021-04-22,FC_19,False,2627,68,68,0,2559,467,0,0,4.73,183
2021-04-22,FC_20,True,3189,60,60,0,3129,897,0,0,5.84,196
2021-04-23,FC_01,False,321,38,38,0,283,523,1,763,7.18,92
2021-04-23,FC_02,True,1185,195,195,0,990,1023,1,1056,4.23,516
2021-04-23,FC_03,False,789,90,90,0,699,342,0,0,3.39,138
2021-04-23,FC_04,False,189,45,45,0,144,168,1,192,2.21,36
2021-04-23,FC_05,True,805,255,255,0,550,402,0,0,1.34,241
2021-04-23,FC_06,True,488,75,75,0,413,244,0,0,0.3,208
2021-04-23,FC_07,True,1395,255,255,0,1140,468,0,0,2.12,214
2021-04-23,FC_08,False,5238,45,45,0,5193,648,0,0,9.64,70
2021-04-23,FC_09,False,2272,75,75,0,2197,350,0,0,4.95,53
2021-04-23,FC_10,True,5893,210,210,0,5683,760,0,0,4.44,227
2021-04-23,FC_11,False,296,98,98,0,198,198,0,0,1.42,113
2021-04-23,FC_12,True,6837,135,135,0,6702,927,0,0,6.17,187
2021-04-23,FC_13,False,227,38,38,0,189,136,0,0,1.18,65
2021-04-23,FC_14,True,906,165,165,0,741,427,0,0,1.54,243
2021-04-23,FC_15,False,777,30,30,0,747,313,0,0,2.81,144
2021-04-23,FC_16,True,6594,150,150,0,6444,864,0,0,6.19,121
2021-04-23,FC_17,True,5035,30,30,0,5005,871,0,0,4.26,359
2021-04-23,FC_18,False,1682,30,30,0,1652,377,0,0,3.57,163
2021-04-23,FC_19,False,2559,38,38,0,2521,467,0,0,4.73,183
2021-04-23,FC_20,True,3129,120,120,0,3009,897,0,0,5.84,196
2021-04-24,FC_01,False,283,52,52,0,231,523,1,815,7.18,92
2021-04-24,FC_02,True,990,195,195,0,795,1023,1,1251,4.23,516
2021-04-24,FC_03,False,699,60,60,0,639,342,0,0,3.39,138
2021-04-24,FC_04,False,144,38,38,0,106,168,1,230,2.21,36
2021-04-24,FC_05,True,550,165,165,0,385,402,1,419,1.34,241
2021-04-24,FC_06,True,413,120,120,0,293,244,0,0,0.3,208
2021-04-24,FC_07,True,1140,255,255,0,885,468,0,0,2.12,214
2021-04-24,FC_08,False,5193,82,82,0,5111,648,0,0,9.64,70
2021-04-24,FC_09,False,2197,52,52,0,2145,350,0,0,4.95,53
2021-04-24,FC_10,True,5683,150,150,0,5533,760,0,0,4.44,227
2021-04-24,FC_11,False,198,82,82,0,116,198,1,280,1.42,113
2021-04-24,FC_12,True,6702,165,165,0,6537,927,0,0,6.17,187
2021-04-24,FC_13,False,402,105,105,0,297,136,0,0,1.18,65
2021-04-24,FC_14,True,741,90,90,0,651,427,0,0,1.54,243
2021-04-24,FC_15,False,747,90,90,0,657,313,0,0,2.81,144
2021-04-24,FC_16,True,6444,90,90,0,6354,864,0,0,6.19,121
2021-04-24,FC_17,True,5005,120,120,0,4885,871,0,0,4.26,359
2021-04-24,FC_18,False,1652,68,68,0,1584,377,0,0,3.57,163
2021-04-24,FC_19,False,2521,52,52,0,2469,467,0,0,4.73,183
2021-04-24,FC_20,True,3009,165,165,0,2844,897,0,0,5.84,196
2021-04-25,FC_01,False,231,90,90,0,141,523,1,905,7.18,92
2021-04-25,FC_02,True,795,30,30,0,765,1023,1,1281,4.23,516
2021-04-25,FC_03,False,639,68,68,0,571,342,0,0,3.39,138
2021-04-25,FC_04,False,106,38,38,0,68,168,1,268,2.21,36
2021-04-25,FC_05,True,385,195,195,0,190,402,1,614,1.34,241
2021-04-25,FC_06,True,293,150,150,0,143,244,1,345,0.3,208
2021-04-25,FC_07,True,885,75,75,0,810,468,0,0,2.12,214
2021-04-25,FC_08,False,5111,30,30,0,5081,648,0,0,9.64,70
2021-04-25,FC_09,False,2145,60,60,0,2085,350,0,0,4.95,53
2021-04-25,FC_10,True,5533,75,75,0,5458,760,0,0,4.44,227
2021-04-25,FC_11,False,116,68,68,0,48,198,1,348,1.42,113
2021-04-25,FC_12,True,6537,30,30,0,6507,927,0,0,6.17,187
2021-04-25,FC_13,False,297,82,82,0,215,136,0,0,1.18,65
2021-04-25,FC_14,True,651,45,45,0,606,427,0,0,1.54,243
2021-04-25,FC_15,False,657,68,68,0,589,313,0,0,2.81,144
2021-04-25,FC_16,True,6354,150,150,0,6204,864,0,0,6.19,121
2021-04-25,FC_17,True,4885,165,165,0,4720,871,0,0,4.26,359
2021-04-25,FC_18,False,1584,60,60,0,1524,377,0,0,3.57,163
2021-04-25,FC_19,False,2469,52,52,0,2417,467,0,0,4.73,183
2021-04-25,FC_20,True,2844,150,150,0,2694,897,0,0,5.84,196
2021-04-26,FC_01,False,141,82,82,0,59,523,1,987,7.18,92
2021-04-26,FC_02,True,765,135,135,0,630,1023,1,1416,4.23,516
2021-04-26,FC_03,False,571,68,68,0,503,342,0,0,3.39,138
2021-04-26,FC_04,False,260,82,82,0,178,168,0,0,2.21,36
2021-04-26,FC_05,True,609,135,135,0,474,402,0,0,1.34,241
2021-04-26,FC_06,True,488,60,60,0,428,244,0,0,0.3,208
2021-04-26,FC_07,True,810,60,60,0,750,468,0,0,2.12,214
2021-04-26,FC_08,False,5081,68,68,0,5013,648,0,0,9.64,70
2021-04-26,FC_09,False,2085,30,30,0,2055,350,0,0,4.95,53
2021-04-26,FC_10,True,5458,30,30,0,5428,760,0,0,4.44,227
2021-04-26,FC_11,False,328,60,60,0,268,198,0,0,1.42,113
2021-04-26,FC_12,True,6507,285,285,0,6222,927,0,0,6.17,187
2021-04-26,FC_13,False,215,82,82,0,133,136,1,139,1.18,65
2021-04-26,FC_14,True,606,135,135,0,471,427,0,0,1.54,243
2021-04-26,FC_15,False,589,68,68,0,521,313,0,0,2.81,144
2021-04-26,FC_16,True,6204,120,120,0,6084,864,0,0,6.19,121
2021-04-26,FC_17,True,4720,120,120,0,4600,871,0,0,4.26,359
2021-04-26,FC_18,False,1524,52,52,0,1472,377,0,0,3.57,163
2021-04-26,FC_19,False,2417,68,68,0,2349,467,0,0,4.73,183
2021-04-26,FC_20,True,2694,120,120,0,2574,897,0,0,5.84,196
2021-04-27,FC_01,False,642,52,52,0,590,523,0,0,7.18,92
2021-04-27,FC_02,True,630,90,90,0,540,1023,1,1506,4.23,516
2021-04-27,FC_03,False,503,22,22,0,481,342,0,0,3.39,138
2021-04-27,FC_04,False,408,30,30,0,378,168,0,0,2.21,36
2021-04-27,FC_05,True,1088,150,150,0,938,402,0,0,1.34,241
2021-04-27,FC_06,True,428,165,165,0,263,244,0,0,0.3,208
2021-04-27,FC_07,True,750,285,285,0,465,468,1,471,2.12,214
2021-04-27,FC_08,False,5013,68,68,0,4945,648,0,0,9.64,70
2021-04-27,FC_09,False,2055,68,68,0,1987,350,0,0,4.95,53
2021-04-27,FC_10,True,5428,135,135,0,5293,760,0,0,4.44,227
2021-04-27,FC_11,False,616,45,45,0,571,198,0,0,1.42,113
2021-04-27,FC_12,True,6222,165,165,0,6057,927,0,0,6.17,187
2021-04-27,FC_13,False,133,68,68,0,65,136,1,207,1.18,65
2021-04-27,FC_14,True,471,105,105,0,366,427,1,488,1.54,243
2021-04-27,FC_15,False,521,38,38,0,483,313,0,0,2.81,144
2021-04-27,FC_16,True,6084,45,45,0,6039,864,0,0,6.19,121
2021-04-27,FC_17,True,4600,210,210,0,4390,871,0,0,4.26,359
2021-04-27,FC_18,False,1472,105,105,0,1367,377,0,0,3.57,163
2021-04-27,FC_19,False,2349,82,82,0,2267,467,0,0,4.73,183
2021-04-27,FC_20,True,2574,180,180,0,2394,897,0,0,5.84,196
2021-04-28,FC_01,False,1195,60,60,0,1135,523,0,0,7.18,92
2021-04-28,FC_02,True,1596,45,45,0,1551,1023,0,0,4.23,516
2021-04-28,FC_03,False,481,15,15,0,466,342,0,0,3.39,138
2021-04-28,FC_04,False,646,112,112,0,534,168,0,0,2.21,36
2021-04-28,FC_05,True,938,150,150,0,788,402,0,0,1.34,241
2021-04-28,FC_06,True,263,180,180,0,83,244,1,405,0.3,208
2021-04-28,FC_07,True,465,165,165,0,300,468,1,636,2.12,214
2021-04-28,FC_08,False,4945,45,45,0,4900,648,0,0,9.64,70
2021-04-28,FC_09,False,1987,98,98,0,1889,350,0,0,4.95,53
2021-04-28,FC_10,True,5293,30,30,0,5263,760,0,0,4.44,227
2021-04-28,FC_11,False,571,38,38,0,533,198,0,0,1.42,113
2021-04-28,FC_12,True,6057,60,60,0,5997,927,0,0,6.17,187
2021-04-28,FC_13,False,204,45,45,0,159,136,0,0,1.18,65
2021-04-28,FC_14,True,366,135,135,0,231,427,1,623,1.54,243
2021-04-28,FC_15,False,483,60,60,0,423,313,0,0,2.81,144
2021-04-28,FC_16,True,6039,75,75,0,5964,864,0,0,6.19,121
2021-04-28,FC_17,True,4390,195,195,0,4195,871,0,0,4.26,359
2021-04-28,FC_18,False,1367,75,75,0,1292,377,0,0,3.57,163
2021-04-28,FC_19,False,2267,45,45,0,2222,467,0,0,4.73,183
2021-04-28,FC_20,True,2394,150,150,0,2244,897,0,0,5.84,196
2021-04-29,FC_01,False,1830,22,22,0,1808,523,0,0,7.18,92
2021-04-29,FC_02,True,2802,135,135,0,2667,1023,0,0,4.23,516
2021-04-29,FC_03,False,466,60,60,0,406,342,0,0,3.39,138
2021-04-29,FC_04,False,534,52,52,0,482,168,0,0,2.21,36
2021-04-29,FC_05,True,788,255,255,0,533,402,0,0,1.34,241
2021-04-29,FC_06,True,488,120,120,0,368,244,0,0,0.3,208
2021-04-29,FC_07,True,300,105,105,0,195,468,1,741,2.12,214
2021-04-29,FC_08,False,4900,38,38,0,4862,648,0,0,9.64,70
2021-04-29,FC_09,False,1889,38,38,0,1851,350,0,0,4.95,53
2021-04-29,FC_10,True,5263,30,30,0,5233,760,0,0,4.44,227
2021-04-29,FC_11,False,533,45,45,0,488,198,0,0,1.42,113
2021-04-29,FC_12,True,5997,120,120,0,5877,927,0,0,6.17,187
2021-04-29,FC_13,False,366,90,90,0,276,136,0,0,1.18,65
2021-04-29,FC_14,True,719,180,180,0,539,427,0,0,1.54,243
2021-04-29,FC_15,False,423,60,60,0,363,313,0,0,2.81,144
2021-04-29,FC_16,True,5964,135,135,0,5829,864,0,0,6.19,121
2021-04-29,FC_17,True,4195,135,135,0,4060,871,0,0,4.26,359
2021-04-29,FC_18,False,1292,128,128,0,1164,377,0,0,3.57,163
2021-04-29,FC_19,False,2222,38,38,0,2184,467,0,0,4.73,183
2021-04-29,FC_20,True,2244,150,150,0,2094,897,0,0,5.84,196
2021-04-30,FC_01,False,2533,60,60,0,2473,523,0,0,7.18,92
2021-04-30,FC_02,True,3948,240,240,0,3708,1023,0,0,4.23,516
2021-04-30,FC_03,False,406,52,52,0,354,342,0,0,3.39,138
2021-04-30,FC_04,False,482,68,68,0,414,168,0,0,2.21,36
2021-04-30,FC_05,True,533,120,120,0,413,402,0,0,1.34,241
2021-04-30,FC_06,True,368,30,30,0,338,244,0,0,0.3,208
2021-04-30,FC_07,True,666,150,150,0,516,468,0,0,2.12,214
2021-04-30,FC_08,False,4862,75,75,0,4787,648,0,0,9.64,70
2021-04-30,FC_09,False,1851,90,90,0,1761,350,0,0,4.95,53
2021-04-30,FC_10,True,5233,150,150,0,5083,760,0,0,4.44,227
2021-04-30,FC_11,False,488,60,60,0,428,198,0,0,1.42,113
2021-04-30,FC_12,True,5877,150,150,0,5727,927,0,0,6.17,187
2021-04-30,FC_13,False,276,75,75,0,201,136,0,0,1.18,65
2021-04-30,FC_14,True,1162,195,195,0,967,427,0,0,1.54,243
2021-04-30,FC_15,False,363,38,38,0,325,313,0,0,2.81,144
2021-04-30,FC_16,True,5829,105,105,0,5724,864,0,0,6.19,121
2021-04-30,FC_17,True,4060,195,195,0,3865,871,0,0,4.26,359
2021-04-30,FC_18,False,1164,38,38,0,1126,377,0,0,3.57,163
2021-04-30,FC_19,False,2184,38,38,0,2146,467,0,0,4.73,183
2021-04-30,FC_20,True,2094,90,90,0,2004,897,0,0,5.84,196
2021-05-01,FC_01,False,3236,45,45,0,3191,523,0,0,7.18,92
2021-05-01,FC_02,True,5124,45,45,0,5079,1023,0,0,4.23,516
2021-05-01,FC_03,False,354,90,90,0,264,342,1,420,3.39,138
2021-05-01,FC_04,False,414,82,82,0,332,168,0,0,2.21,36
2021-05-01,FC_05,True,413,75,75,0,338,402,1,466,1.34,241
2021-05-01,FC_06,True,338,75,75,0,263,244,0,0,0.3,208
2021-05-01,FC_07,True,1152,105,105,0,1047,468,0,0,2.12,214
2021-05-01,FC_08,False,4787,38,38,0,4749,648,0,0,9.64,70
2021-05-01,FC_09,False,1761,82,82,0,1679,350,0,0,4.95,53
2021-05-01,FC_10,True,5083,150,150,0,4933,760,0,0,4.44,227
2021-05-01,FC_11,False,428,82,82,0,346,198,0,0,1.42,113
2021-05-01,FC_12,True,5727,30,30,0,5697,927,0,0,6.17,187
2021-05-01,FC_13,False,201,45,45,0,156,136,0,0,1.18,65
2021-05-01,FC_14,True,967,120,120,0,847,427,0,0,1.54,243
2021-05-01,FC_15,False,325,52,52,0,273,313,1,353,2.81,144
2021-05-01,FC_16,True,5724,75,75,0,5649,864,0,0,6.19,121
2021-05-01,FC_17,True,3865,135,135,0,3730,871,0,0,4.26,359
2021-05-01,FC_18,False,1126,90,90,0,1036,377,0,0,3.57,163
2021-05-01,FC_19,False,2146,128,128,0,2018,467,0,0,4.73,183
2021-05-01,FC_20,True,2004,90,90,0,1914,897,0,0,5.84,196
2021-05-02,FC_01,False,4006,75,75,0,3931,523,0,0,7.18,92
2021-05-02,FC_02,True,6585,90,90,0,6495,1023,0,0,4.23,516
2021-05-02,FC_03,False,264,52,52,0,212,342,1,472,3.39,138
2021-05-02,FC_04,False,332,38,38,0,294,168,0,0,2.21,36
2021-05-02,FC_05,True,338,225,225,0,113,402,1,691,1.34,241
2021-05-02,FC_06,True,263,165,165,0,98,244,1,390,0.3,208
2021-05-02,FC_07,True,1788,75,75,0,1713,468,0,0,2.12,214
2021-05-02,FC_08,False,4749,120,120,0,4629,648,0,0,9.64,70
2021-05-02,FC_09,False,1679,22,22,0,1657,350,0,0,4.95,53
2021-05-02,FC_10,True,4933,150,150,0,4783,760,0,0,4.44,227
2021-05-02,FC_11,False,346,38,38,0,308,198,0,0,1.42,113
2021-05-02,FC_12,True,5697,105,105,0,5592,927,0,0,6.17,187
2021-05-02,FC_13,False,156,68,68,0,88,136,1,184,1.18,65
2021-05-02,FC_14,True,847,75,75,0,772,427,0,0,1.54,243
2021-05-02,FC_15,False,273,30,30,0,243,313,1,383,2.81,144
2021-05-02,FC_16,True,5649,165,165,0,5484,864,0,0,6.19,121
2021-05-02,FC_17,True,3730,105,105,0,3625,871,0,0,4.26,359
2021-05-02,FC_18,False,1036,38,38,0,998,377,0,0,3.57,163
2021-05-02,FC_19,False,2018,68,68,0,1950,467,0,0,4.73,183
2021-05-02,FC_20,True,1914,60,60,0,1854,897,0,0,5.84,196
2021-05-03,FC_01,False,4836,38,38,0,4798,523,0,0,7.18,92
2021-05-03,FC_02,True,6495,150,150,0,6345,1023,0,0,4.23,516
2021-05-03,FC_03,False,212,60,60,0,152,342,1,532,3.39,138
2021-05-03,FC_04,False,294,112,112,0,182,168,0,0,2.21,36
2021-05-03,FC_05,True,579,90,90,0,489,402,0,0,1.34,241
2021-05-03,FC_06,True,488,195,195,0,293,244,0,0,0.3,208
2021-05-03,FC_07,True,1713,165,165,0,1548,468,0,0,2.12,214
